permit,apn,parsed_address
str-00359l,4237661411,2613 mission blvd #11 92109
str-02514l,4235721100,820 tangiers court 92109
str-00887l,4236471400,718 jamaica court 92109
str-03129l,4237612101,2595 ocean front walk #01 92109
str-03129l,4237612106,2595 ocean front walk #06 92109
str-03129l,4237612107,2595 ocean front walk #07 92109
str-03129l,4237612102,2595 ocean front walk #02 92109
str-03129l,4237612105,2595 ocean front walk #05 92109
str-03129l,4237612103,2595 ocean front walk #03 92109
str-03129l,4237612104,2595 ocean front walk #04 92109
str-01673l,4235550600,733 verona court 92109
str-02285l,4581801400,6669 archwood ave 92120
str-00468l,4234242202,3843 riviera dr #02 92109
str-00468l,4234242201,3843 riviera dr #01 92109
str-00468l,4234242203,3843 riviera dr #03 92109
str-00128l,4500620300,3429 browning st 92106
str-02016l,4527140700,2630 6th ave 92103
str-00773l,4235400200,3349 riviera dr 92109
str-00030l,5316531700,968 rosecrans st 92106
str-03744l,3515610300,6436 camino de la costa 92037
str-02132l,4155922605,856 felspar st 92109
str-02132l,4155922601,850 felspar st #a 92109
str-02132l,4155922604,854 felspar st 92109
str-02132l,4155922602,850 felspar st #b 92109
str-02132l,4155922603,852 felspar st 92109
str-02600l,5814710900,255 old oak dr 92114
str-00459l,4486910900,4525 voltaire st 92107
str-02060l,4534922500,3350 n 31st st 92104
str-02206l,3576050200,5436 calumet ave 92037
str-00568l,4475431800,3372 meade ave 92116
str-00325l,4236032300,3625 mission blvd 92109
str-00266l,4236221301,3468 bayside walk #a 92109
str-00266l,4236221303,3468 bayside walk #c 92109
str-00266l,4236221304,3468 bayside walk #d 92109
str-00266l,4236221302,3468 bayside walk #b 92109
str-00266l,4236221305,3468 bayside walk #e 92109
str-00280l,3517430900,1005 solymar dr 92037
str-04049l,3510251402,538 sea ln 92037
str-04049l,3510251401,536 sea ln 92037
str-03937l,4230940304,1521 felspar st 92109
str-03937l,4230940302,1517 felspar st 92109
str-03937l,4230940301,1523 felspar st 92109
str-03937l,4230940303,1519 felspar st 92109
str-01523l,4621250300,6113 arno dr 92120
str-00405l,4480702700,5045 narragansett ave 92107
str-03520l,5385302700,1 national ave 2037-2039 92113
str-04672l,4444821000,4221 albatross dr 92103
str-04753l,4190940900,4052 mt bolanas court 92111
str-04027l,4481212200,5028 muir ave #a-d 92107
str-01613l,4301220700,4772 jellett st 92110
str-01644l,4525541800,3315 2nd ave 92103
str-01674l,4520420800,228 w robinson ave 92103
str-01726l,3115602800,10672 passerine way 92121
str-01877l,4481330800,5027 lotus st 92107
str-01512l,4483621300,1558 ebers st 92107
str-04811l,4482300600,4934 w point loma blvd 92107
str-01956l,5452741000,2871 l st 92102
str-00317l,4236430801,738 jersey ct #a 92109
str-00317l,4236430802,738 jersey ct #b 92109
str-00607l,4382900700,2940 suncrest dr 92116
str-01703l,5340231813,1520 10th ave 92101
str-01703l,5340231814,1524 10th ave 92101
str-04059l,3467323100,7945 avenida kirjah 92037
str-04060l,5451050200,535 dodson st 92102
str-05106l,4452912000,4210 cleveland ave 92103
str-04190l,4521622100,1255 pennsylvania ave 92103
str-01131l,4525543900,3216 3rd ave 92103
str-03804l,4450421800,4610 georgia st 92116
str-00108l,4485311400,4608 long branch ave 92107
str-02981l,4236930200,717 ensenada court 92109
str-05812l,4362310300,5131 hilda rd 92110
str-04115l,4163121500,1544 chalcedony st 92109
str-04842l,4235740100,3841 mission blvd 92109
str-03954l,4542412200,3504 41st st 92105
str-03915l,3184842200,9048 hillery dr 92126
str-04267l,4232642400,1318 oliver ave 92109
str-00714l,4232621406,1278 pacific beach dr #06 92109
str-00714l,4232621408,1278 pacific beach dr #08 92109
str-00714l,4232621402,1278 pacific beach dr #02 92109
str-00714l,4232621403,1278 pacific beach dr #03 92109
str-00714l,4232621407,1278 pacific beach dr #07 92109
str-00714l,4232621404,1278 pacific beach dr #04 92109
str-00714l,4232621405,1278 pacific beach dr #05 92109
str-00714l,4232621401,1278 pacific beach dr #01 92109
str-01596l,4237230801,730 brighton court 92109
str-01596l,4237230802,732 brighton court 92109
str-02627l,4500220400,2156 clove st 92106
str-01505l,4535111200,3327 32nd st 92104
str-04720l,4362311900,1305 elevation rd 92110
str-00432l,4480702500,5037 narragansett ave 92107
str-02596l,4154021500,844 wilbur ave 92109
str-01357l,4512321400,1565 guy st 92103
str-00173l,4231731503,1330 reed ave #03 92109
str-00173l,4231731504,1330 reed ave #04 92109
str-00173l,4231731502,1330 reed ave #02 92109
str-00173l,4231731501,1330 reed ave #01 92109
str-02521l,3515710900,6266 camino de la costa 92037
str-03354l,4237041000,814 devon court 92109
str-01335l,4154711300,968 law st 92109
str-01686l,3043700600,4855 alberson court 92130
str-01757l,5391550800,2028 30th st 92104
str-02924l,5351221925,1050 island ave #325 92101
str-02924l,5351221915,1050 island ave #315 92101
str-02924l,5351221914,1050 island ave #314 92101
str-02924l,5351222041,1050 island ave #614 92101
str-02924l,5351221932,1050 island ave #405 92101
str-02924l,5351221905,1050 island ave #305 92101
str-02924l,5351221802,1050 island ave #102 92101
str-02924l,5351221807,1050 island ave #107 92101
str-02924l,5351221831,1050 island ave #215 92101
str-02924l,5351222103,1050 island ave #703 92101
str-02924l,5351222010,1050 island ave #510 92101
str-02924l,5351221949,1050 island ave #422 92101
str-02924l,5351221923,1050 island ave #323 92101
str-02924l,5351221906,1050 island ave #306 92101
str-02924l,5351221821,1050 island ave #205 92101
str-02924l,5351221815,1050 island ave #115 92101
str-02924l,5351221806,1050 island ave #106 92101
str-02924l,5351222104,1050 island ave #704 92101
str-02924l,5351222037,1050 island ave #610 92101
str-02924l,5351222017,1050 island ave #517 92101
str-02924l,5351222012,1050 island ave #512 92101
str-02924l,5351221928,1050 island ave #401 92101
str-02924l,5351221832,1090 island ave 92101
str-02924l,5351222115,1050 island ave #715 92101
str-02924l,5351222021,1050 island ave #521 92101
str-02924l,5351221941,1050 island ave #414 92101
str-02924l,5351221927,1050 island ave #327 92101
str-02924l,5351221916,1050 island ave #316 92101
str-02924l,5351222108,1050 island ave #708 92101
str-02924l,5351222050,1050 island ave #623 92101
str-02924l,5351222039,1050 island ave #612 92101
str-02924l,5351222020,1050 island ave #520 92101
str-02924l,5351221943,1050 island ave #416 92101
str-02924l,5351221922,1050 island ave #322 92101
str-02924l,5351221804,1050 island ave #104 92101
str-02924l,5351222034,1050 island ave #607 92101
str-02924l,5351221919,1050 island ave #319 92101
str-02924l,5351221824,1050 island ave #208 92101
str-02924l,5351221810,1050 island ave #110 92101
str-02924l,5351222105,1050 island ave #705 92101
str-02924l,5351222014,1050 island ave #514 92101
str-02924l,5351221944,1050 island ave #417 92101
str-02924l,5351221819,1050 island ave #203 92101
str-02924l,5351222024,1050 island ave #524 92101
str-02924l,5351221828,1050 island ave #212 92101
str-02924l,5351222102,1050 island ave #702 92101
str-02924l,5351222040,1050 island ave #613 92101
str-02924l,5351222030,1050 island ave #603 92101
str-02924l,5351221940,1050 island ave #413 92101
str-02924l,5351221827,1050 island ave #211 92101
str-02924l,5351222053,1050 island ave #626 92101
str-02924l,5351222117,1050 island ave #717 92101
str-02924l,5351222033,1050 island ave #606 92101
str-02924l,5351221820,1050 island ave #204 92101
str-02924l,5351221917,1050 island ave #317 92101
str-02924l,5351221825,1050 island ave #209 92101
str-02924l,5351221822,1050 island ave #206 92101
str-02924l,5351221816,1050 island ave #116 92101
str-02924l,5351222051,1050 island ave #624 92101
str-02924l,5351221817,1050 island ave #201 92101
str-02924l,5351221930,1050 island ave #403 92101
str-02924l,5351221805,1050 island ave #105 92101
str-02924l,5351221933,1050 island ave #406 92101
str-02924l,5351222036,1050 island ave #609 92101
str-02924l,5351222031,1050 island ave #604 92101
str-02924l,5351221918,1050 island ave #318 92101
str-02924l,5351222110,1050 island ave #710 92101
str-02924l,5351222019,1050 island ave #519 92101
str-02924l,5351221929,1050 island ave #402 92101
str-02924l,5351222011,1050 island ave #511 92101
str-02924l,5351221952,1050 island ave #425 92101
str-02924l,5351221942,1050 island ave #415 92101
str-02924l,5351221907,1050 island ave #307 92101
str-02924l,5351221945,1050 island ave #418 92101
str-02924l,5351222009,1050 island ave #509 92101
str-02924l,5351221936,1050 island ave #409 92101
str-02924l,5351221803,1050 island ave #103 92101
str-02924l,5351222004,1050 island ave #504 92101
str-02924l,5351221954,1050 island ave #427 92101
str-02924l,5351221953,1050 island ave #426 92101
str-02924l,5351222101,1050 island ave #701 92101
str-02924l,5351222048,1050 island ave #621 92101
str-02924l,5351222044,1050 island ave #617 92101
str-02924l,5351222006,1050 island ave #506 92101
str-02924l,5351221920,1050 island ave #320 92101
str-02924l,5351221913,1050 island ave #313 92101
str-02924l,5351221904,1050 island ave #304 92101
str-02924l,5351221814,1050 island ave #114 92101
str-02924l,5351222109,1050 island ave #709 92101
str-02924l,5351221926,1050 island ave #326 92101
str-02924l,5351221812,1050 island ave #112 92101
str-02924l,5351222118,1050 island ave #718 92101
str-02924l,5351222113,1050 island ave #713 92101
str-02924l,5351222107,1050 island ave #707 92101
str-02924l,5351222026,1050 island ave #526 92101
str-02924l,5351221808,1050 island ave #108 92101
str-02924l,5351222025,1050 island ave #525 92101
str-02924l,5351222013,1050 island ave #513 92101
str-02924l,5351221948,1050 island ave #421 92101
str-02924l,5351221937,1050 island ave #410 92101
str-02924l,5351221911,1050 island ave #311 92101
str-02924l,5351221823,1050 island ave #207 92101
str-02924l,5351221813,1050 island ave #113 92101
str-02924l,5351221938,1050 island ave #411 92101
str-02924l,5351222015,1050 island ave #515 92101
str-02924l,5351222106,1050 island ave #706 92101
str-02924l,5351221830,1050 island ave #214 92101
str-02924l,5351221829,1050 island ave #213 92101
str-02924l,5351221910,1050 island ave #310 92101
str-02924l,5351222003,1050 island ave #503 92101
str-02924l,5351221935,1050 island ave #408 92101
str-02924l,5351221811,1050 island ave #111 92101
str-02924l,5351222045,1050 island ave #618 92101
str-02924l,5351221939,1050 island ave #412 92101
str-02924l,5351221818,1050 island ave #202 92101
str-02924l,5351222047,1050 island ave #620 92101
str-02924l,5351221934,1050 island ave #407 92101
str-02924l,5351221912,1050 island ave #312 92101
str-02924l,5351222111,1050 island ave #711 92101
str-02924l,5351222043,1050 island ave #616 92101
str-02924l,5351222042,1050 island ave #615 92101
str-02924l,5351222016,1050 island ave #516 92101
str-02924l,5351222028,1050 island ave #601 92101
str-02924l,5351222022,1050 island ave #522 92101
str-02924l,5351222052,1050 island ave #625 92101
str-02924l,5351222112,1050 island ave #712 92101
str-02924l,5351222032,1050 island ave #605 92101
str-02924l,5351221924,1050 island ave #324 92101
str-02924l,5351222027,1050 island ave #527 92101
str-02924l,5351222008,1050 island ave #508 92101
str-02924l,5351221921,1050 island ave #321 92101
str-02924l,5351221908,1050 island ave #308 92101
str-02924l,5351222023,1050 island ave #523 92101
str-02924l,5351221951,1050 island ave #424 92101
str-02924l,5351221950,1050 island ave #423 92101
str-02924l,5351221909,1050 island ave #309 92101
str-02924l,5351221809,1050 island ave #109 92101
str-02924l,5351222002,1050 island ave #502 92101
str-02924l,5351221833,1000 island ave 92101
str-02924l,5351222119,1050 island ave #719 92101
str-02924l,5351222029,1050 island ave #602 92101
str-02924l,5351222005,1050 island ave #505 92101
str-02924l,5351221903,1050 island ave #303 92101
str-02924l,5351221826,1050 island ave #210 92101
str-02924l,5351222007,1050 island ave #507 92101
str-02924l,5351221947,1050 island ave #420 92101
str-02924l,5351222054,1050 island ave #627 92101
str-02924l,5351221931,1050 island ave #404 92101
str-02924l,5351221801,1050 island ave #101 92101
str-02924l,5351222116,1050 island ave #716 92101
str-02924l,5351222049,1050 island ave #622 92101
str-02924l,5351222046,1050 island ave #619 92101
str-02924l,5351222038,1050 island ave #611 92101
str-02924l,5351222035,1050 island ave #608 92101
str-02924l,5351221946,1050 island ave #419 92101
str-02924l,5351222018,1050 island ave #518 92101
str-02924l,5351222001,1050 island ave #501 92101
str-02924l,5351221902,1050 island ave #302 92101
str-02924l,5351222114,1050 island ave #714 92101
str-02924l,5351221901,1050 island ave #301 92101
str-04152l,4155311604,830 missouri st #04 92109
str-04152l,4155311603,830 missouri st #03 92109
str-04152l,4155311601,830 missouri st #01 92109
str-04152l,4155311602,830 missouri st #02 92109
str-00180l,4545911700,2614 montclair st 92104
str-04566l,4160210800,5187 foothill blvd 92109
str-03825l,4480231200,5134 cape may ave 92107
str-00941l,4446330200,3855 brant st a-c 92103
str-02330l,4512430200,3619 lark st 92103
str-02590l,4245322800,3838 kendall st 92109
str-02631l,4237120702,732 deal ct #b 92109
str-02631l,4237120701,732 deal ct #a 92109
str-02631l,4237120704,732 deal ct 92109
str-02631l,4237120703,732 deal ct #c 92109
str-03078l,4481011400,5026 saratoga ave 92107
str-01785l,3501000400,1241 prospect st 92037
str-01096l,3463330100,8216 prestwick dr 92037
str-02421l,4483120800,4830 cape may ave 92107
str-00972l,4235921100,841 pismo court 92109
str-03921l,3503420400,1261 torrey pines rd 92037
str-01750l,4383011500,2937 suncrest dr 92116
str-03761l,5343011400,2692 c st 92102
str-01999l,5351261307,985 island ave #07 92101
str-01999l,5351261303,985 island ave #03 92101
str-01999l,5351261308,985 island ave #08 92101
str-01999l,5351261301,985 island ave #01 92101
str-01999l,5351261302,985 island ave #02 92101
str-01999l,5351261309,983 island ave 92101
str-01999l,5351261304,985 island ave #04 92101
str-01999l,5351261310,981 island ave #10 92101
str-01999l,5351261305,985 island ave #05 92101
str-01999l,5351261311,981 island ave #11 92101
str-01999l,5351261306,985 island ave #06 92101
str-03246l,4235570500,818 vanitie court 92109
str-05220l,4450422900,1838 spalding pl 92116
str-00496l,3463650700,8002 la jolla shores dr 92037
str-01553l,3562800700,4172 caledonia dr 92111
str-01627l,5392421900,1838 32nd st 92102
str-01759l,4690602200,7128 mohawk st 92115
str-01778l,4153101200,903 tourmaline st 92109
str-03670l,4234820600,3650 crown point dr 92109
str-04799l,4517351400,1892 titus st 92110
str-02476l,3095014000,7920 badami cir 92126
str-00614l,4482022400,4953 brighton ave 92107
str-02296l,4482010400,2019 bacon st 92107
str-04750l,3513930403,6716 tyrian st 92037
str-04750l,3513930402,6712 tyrian st 92037
str-04750l,3513930401,460 gravilla st 92037
str-03233l,4155811334,4667 ocean blvd #307 92109
str-03233l,4155811340,4667 ocean blvd #313 92109
str-03233l,4155811307,4667 ocean blvd #107 92109
str-03233l,4155811303,4667 ocean blvd #103 92109
str-03233l,4155811343,4667 ocean blvd #402 92109
str-03233l,4155811349,4667 ocean blvd #408 92109
str-03233l,4155811351,4667 ocean blvd #410 92109
str-03233l,4155811338,4667 ocean blvd #311 92109
str-03233l,4155811319,4667 ocean blvd #206 92109
str-03233l,4155811354,4667 ocean blvd #413 92109
str-03233l,4155811316,4667 ocean blvd #203 92109
str-03233l,4155811322,4667 ocean blvd #209 92109
str-03233l,4155811318,4667 ocean blvd #205 92109
str-03233l,4155811314,4667 ocean blvd #201 92109
str-03233l,4155811311,4667 ocean blvd #111 92109
str-03233l,4155811301,4667 ocean blvd #101 92109
str-03233l,4155811353,4667 ocean blvd #412 92109
str-03233l,4155811345,4667 ocean blvd #404 92109
str-03233l,4155811347,4667 ocean blvd #406 92109
str-03233l,4155811331,4667 ocean blvd #304 92109
str-03233l,4155811335,4667 ocean blvd #308 92109
str-03233l,4155811321,4667 ocean blvd #208 92109
str-03233l,4155811313,4667 ocean blvd #113 92109
str-03233l,4155811317,4667 ocean blvd #204 92109
str-03233l,4155811315,4667 ocean blvd #202 92109
str-03233l,4155811355,4667 ocean blvd #414 92109
str-03233l,4155811336,4667 ocean blvd #309 92109
str-03233l,4155811309,4667 ocean blvd #109 92109
str-03233l,4155811323,4667 ocean blvd #210 92109
str-03233l,4155811344,4667 ocean blvd #403 92109
str-03233l,4155811302,4667 ocean blvd #102 92109
str-03233l,4155811329,4667 ocean blvd #302 92109
str-03233l,4155811310,4667 ocean blvd #110 92109
str-03233l,4155811320,4667 ocean blvd #207 92109
str-03233l,4155811312,4667 ocean blvd #112 92109
str-03233l,4155811308,4667 ocean blvd #108 92109
str-03233l,4155811328,4667 ocean blvd #301 92109
str-03233l,4155811333,4667 ocean blvd #306 92109
str-03233l,4155811306,4667 ocean blvd #106 92109
str-03233l,4155811339,4667 ocean blvd #312 92109
str-03233l,4155811304,4667 ocean blvd #104 92109
str-03233l,4155811324,4667 ocean blvd #211 92109
str-03233l,4155811342,4667 ocean blvd #401 92109
str-03233l,4155811341,4667 ocean blvd #314 92109
str-03233l,4155811305,4667 ocean blvd #105 92109
str-03233l,4155811348,4667 ocean blvd #407 92109
str-03233l,4155811346,4667 ocean blvd #405 92109
str-03233l,4155811326,4667 ocean blvd #213 92109
str-03233l,4155811350,4667 ocean blvd #409 92109
str-03233l,4155811325,4667 ocean blvd #212 92109
